id,title,cast,release_year,duration_int,duration_type,mean_rating
as5743,me without you,"anna friel, michelle williams, kyle maclachlan, oliver milburn",2002,100.0,min,3.5136186770428015
as5744,mcgraw ave,"murda pain, thomas l. harris, sino harris, lance whittington, deborah spencer, chamar avery, shorty rich, forty the great, justin vesper, tonja brown, ebony tates, kyle greenlaw, sylena rai, nia miranda, ashley wheatley, dierra lewis, johnathan crawford iii, kaamel hasaun, dejuan ford, elle breaunna, tristin fazekas",2020,1.0,season,3.493333333333333
as5745,making the cut,"heidi klum, tim gunn, winnie harlow, jeremy scott",2021,2.0,season,3.4908722109533468
as5746,josh blue: sticky change,josh blue,2012,52.0,min,3.602061855670103
as5747,go buster - buster the wizard and more original kids songs,,2020,38.0,min,3.5805168986083498
as5748,gecko's garage - stem learning for kids,,2020,41.0,min,3.530075187969925
as5749,gecko's garage - learn at home with gecko,,2020,34.0,min,3.4749478079331944
as5750,emmet otter's jug-band christmas,"jim henson, frank oz, dave goelz, richard hunt, jerry nelson, marilyn sokol, eren ozker",1977,53.0,min,3.5893970893970892
as5751,cut the rope - om nom stories dream job,,2017,23.0,min,3.6174004192872116
as5752,billions,,2019,4.0,season,3.581854043392505
as5753,being erica,"erin karplunk, michael riley, tyron leisto",2009,1.0,season,3.5552268244575935
as5754,8 out of 10 cats,"jimmy carr, sean locke, jon richardson",2012,2.0,season,3.4725400457665905
as5755,your favorite cartoon cupcakes - part 2,,2019,25.0,min,3.5022075055187636
as5756,yes & yoga,"david ahearn, adi bachan",2021,1.0,season,3.560081466395112
as5757,yakov smirnoff: as long as we both shall laugh,yakov smirnoff,2004,91.0,min,3.4535864978902953
as5758,wildflower,"nathalia ramos, cody longo, shari rigby, alex steele, katie gill, benjamin ashbrook, kevin mccorkle",2016,92.0,min,3.5110441767068274
as5759,white blessing,"jinjmaa, bazarragchaa logo, batmend baast",2017,105.0,min,3.5855855855855854
as5760,up in smoke,"cheech marin, thomas, tommy chong, edie adams",1978,86.0,min,3.6082995951417005
as5761,unacknowledged: an expose of the world's greatest secret,"steven m. greer, giancarlo esposito, richard doty, daniel sheehan, dr. edgar mitchell, michael schratt",2017,104.0,min,3.5512295081967213
as5762,twelve legend,"gülnezer bextiyar, jasper liu, liu chang, jason koo",2021,1.0,season,3.523454157782516
as5763,trouble at timpetill,"raphaël katz, adèle exarchopoulos, léo legrand, lola créton, gérard depardieu, carole bouquet, françois damiens",2008,98.0,min,3.5322245322245323
as5764,toxic shark,"kabby borders, bryce durfee, eric etabari, christina masterson, sean samuels",2017,88.0,min,3.535502958579882
as5765,titeuf,"donald reignoux, mélanie bernier, zabou breitman",2011,87.0,min,3.6097560975609757
as5766,timothy goes to school,"austin diiulio, lisa yamanaka, fiona reid, max morrow, tracy ryan, alyson court, laurie elliot, mag ruffman, darren frost, rob stefaniuk, joanne vannicola, linda kash, jamie watson",2000,2.0,season,3.516597510373444
as5767,the thieves code,"odelia san diego, baraka noel, tracy nguyen, lily donavan-seid, michele condon, kim christopher codella, miyoko sakatani, ernest vestito, christopher granlund, mike spiegelman, david kittel, tony sparks, jim snell, troy turner",2021,101.0,min,3.5436507936507935
as5768,the secret diaries of miss anne lister,"maxine peake, anna madeley, christine bottomley",2010,90.0,min,3.544698544698545
as5769,the rolling stones - from the vault: hampton colesium live in 1981,the rolling stones,2014,143.0,min,3.5762711864406778
as5770,the red box,"lawrence bell, rkm legend, brandon miller, carmen martinez, ashley hirano, bradley william smith, carolyn gazalski, trish powell, ronson hawkins, shahroze khan, janika la'shae, janet wang, queara doll, nikorea rodgers, jacqueline hays, ike mckris onyekwere",2021,1.0,season,3.423076923076923
as5771,the pizza joint,"timothy delaghetto, robert lasardo, peter dante, noel gugliemi, dian bachar, anthony guajardo",2021,91.0,min,3.505446623093682
as5772,the perfect game,"clifton collins jr., cheech marin, moises arias, ryan ochoa, jake t. austin, jansen panettiere, emilie de ravin, lou gossett jr.",2011,117.0,min,3.554140127388535
as5773,the map of tiny perfect things,"kathryn newton, kyle allen, al madrigal, jermaine harris, anna mikami, josh hamilton, cleo fraser, jorja fox",2021,99.0,min,3.494918699186992
as5774,the magnetic monster - one of the best 50's sci-fi movies,"richard carlson, king donovan, jean byron, byron foulger",1953,75.0,min,3.4420600858369097
as5775,the horrific evil monsters,"bishop stevens, jennie russo, gregory blair, will nemi, michael o'hear, sean sanders, kaylee williams, christopher brechtel, dawna lee heising",2021,70.0,min,3.5625
as5776,the handmaiden,"kim min-hee, ha jung-woo, cho jin-woong, kim hae-sook, moon so-ri",2016,145.0,min,3.5268389662027833
as5777,the edge of marlene,"suzanne clément, callum keith rennie, paloma kwiatkowski, dakota daulby",2016,97.0,min,3.570539419087137
as5778,the booksellers,"parker posey, fran lebowitz, gay talese",2020,99.0,min,3.5531914893617023
as5779,the bay: the beginning,"kristos andrews, mary beth evans, matthew ashford, taylor stanley, real andrews, dylan bruce, nicolas coster, lane davies, sandra dee robinson, jade harlow, martha madison, lilly melgar, tristan rogers, ignacio serricchio, charles shaughnessy",2021,1.0,season,3.526258205689278
as5780,the bath song & more kids songs - super simple songs,,2017,41.0,min,3.551502145922747
as5781,the adventures of tartu,,1943,103.0,min,3.5212550607287447
as5782,taken in,"ben sharples, raquel bell",2021,15.0,min,3.5032188841201717
as5783,stonewall,"guillermo diaz, frederick weller, bruce macvittie, brendan corbalis",1997,92.0,min,3.5228690228690227
as5784,stickin' around,"ashley taylor, ashley brown",1998,3.0,season,3.5236559139784944
as5785,sound of metal,"riz ahmed, olivia cooke, paul raci, lauren ridloff, mathieu amalric",2020,121.0,min,3.5063025210084033
as5786,seven days in utopia,"robert duvall, lucas black, melissa leo, deborah ann woll, madison burge",2011,99.0,min,3.655577299412916
as5787,sebastian live,sebastian maniscalco,2009,62.0,min,3.524390243902439
as5788,ruby gloom,"sarah gadon, stacey depass, emily hampshire, scott mccord, adrian truss, peter keleghan, jeremy harriss, david bernie, barbara mamabolo",2006,1.0,season,3.584199584199584
as5789,ron white: a little unprofessional,ron white,2013,80.0,min,3.512295081967213
as5790,rolling stones - sticky fingers live at the fonda theatre 2015,the rolling stones,2017,87.0,min,3.5230414746543777
as5791,rolling stones - no security san jose 1999,the rolling stones,2018,118.0,min,3.592190889370933
as5792,recognize,"terry miles, oneway boobe, tony franklin, dino",2021,93.0,min,3.427455357142857
as5793,razia sultan,"dharmendra, hema malini, parveen babi, pradeep kumar, vijayendra ghatge, ajit, veena",1983,151.0,min,3.605208333333333
as5794,"please feel at ease, mr. ling","lusi zhao, te liu",2021,1.0,season,3.559417040358744
as5795,pinkfong and baby shark's space adventure,,2019,65.0,min,3.4935622317596566
as5796,pachchis,"raamz, swetaa varma, ravi varma, john kottoly, subhalekha sudhakar, vishwendar reddy, dayanand, sunjith, sai kumar, deepak",2021,128.0,min,3.608050847457627
as5797,other voices,"roni keidar, marwan mahmoud, natan galvowicz, ahmed jamal al-nassan, eric yellin",2021,84.0,min,3.5372233400402413
as5798,octagon,"kierney nelson, deborah hurm, blythe scott",2017,103.0,min,3.5043103448275863
as5799,nose,"francois demachy, erin flaherty, virginie ledoyen, eddie bulliqi",2021,71.0,min,3.540794979079498
as5800,nagina,"sridevi, rishi kapoor, komal mahuvakar, amrish puri, sushma seth, prem chopra, guddi maruti",1986,137.0,min,3.5547945205479454
as5801,monsieur papa,"kad merad, michelle laroque, vincent perez, judith el zein, gaspard meier-chaurand",2011,89.0,min,3.5490981963927855
as5802,mondoyan,"paul tylak, jody o'neill, morgan c jones, giles new",2020,1.0,season,3.5
as5803,mere jeevan saathi,"akshay kumar, karisma kapoor, ameesha patel, gulshan grover, ashish vidyarthi",2006,125.0,min,3.4673423423423424
as5804,mary higgins clark's: lucky day,"amanda donohoe, gregor toerzs, tony lo bianco, karen leblanc",2002,94.0,min,3.453763440860215
as5805,mary higgins clark's: before i say goodbye,"sean young, peter deluise, ursula karven, lloyd bochner",2003,95.0,min,3.52431289640592
as5806,mary 4 mayor,"corbin bernsen, amanda pays, cameron protzman",2021,97.0,min,3.495850622406639
as5807,manifest destiny: the lewis & clark musical adventure,"jeremy hoffman, kev abrams, jesse grotholson, kristen terry, matt bittner",2016,87.0,min,3.609936575052854
as5808,mama's song,"spence moore ii, nicci carr",2020,41.0,min,3.4838362068965516
as5809,lea & pop - twinkle twinkle little star & more kids songs,"lea, pop",2021,50.0,min,3.5942184154175587
as5810,lea & pop - baby shark & more kids songs,"lea, pop",2021,52.0,min,3.6303030303030304
as5811,la fille aux deux visages,"estelle halimi, andréa-laure finot, timothy cordukes",2018,75.0,min,3.5210526315789474
as5812,jurassic dinosaur quest t-rex ranch,"lb, aaron michael",2018,13.0,min,3.511904761904762
as5813,jungle,"daniel radcliffe, thomas kretschmann, joel jackson, yasmin kassim",2017,116.0,min,3.5738396624472575
as5814,jhoom barabar jhoom,"abhishek bachchan, preity zinta, lara dutta, amitabh bachchan, bobby deol, piyush mishra, ameet chana",2007,132.0,min,3.462421711899791
as5815,highlander,"clancy brown, sean connery, roxanne hart, christopher lambert",1986,117.0,min,3.5646186440677967
as5816,helena,"giovanna landolfi, ciro esposito",2020,80.0,min,3.419
as5817,he's out there,"yvonne strahovski, justin bruening",2018,89.0,min,3.575854700854701
as5818,eruption la,"matthew atkinson, lexi johnson, amy paffrath, harry van gorkum, eric etebari",2018,87.0,min,3.494747899159664
as5819,ed hill: candy and smiley,ed hill,2021,68.0,min,3.5824634655532357
as5820,duniyadari,"swapnil joshi, sai tamhankar, ankush chaudhari, urmilla kanetkar, jitendra joshi, sushant shellar, richa pariyalli, sandeep kulkarni, anand abhyankar, nagesh bhonsle, shrirang deshmukh, ajinkya joshi, varsha usgaonkar, rajesh bhosle",2013,146.0,min,3.5334728033472804
as5821,drastic measures,"christian velky, marikah cunningham, cody laper, shadia martin",2019,79.0,min,3.5976138828633406
as5822,crucified,"cinzia monreale, giovanni lombardo radice, marina loi, veronica urban, lorenzo lepori",2021,72.0,min,3.5510204081632653
as5823,come out fighting,"joe ricci, michelle palermo, anthony pavelich, scott anthony leet, richard o. ryan",2016,101.0,min,3.6031434184675835
as5824,cleo,ezio maria tisi,2020,15.0,min,3.4958592132505175
as5825,cannibal troll,"megan purvis, barbara dabson, faith kiggundu, georgina jane",2021,84.0,min,3.470720720720721
as5826,bubble bip,"marc gómez, christina jopling, cydney fam, michael mena, paula barros",2015,2.0,season,3.5233918128654973
as5827,bastaard,"amir motaffaf, arne de tremerie, bjarne devolder, bruno mazereel, cesar de sutter, koen de bouw, lukas bulteel, spencer bogaert",2019,104.0,min,3.584967320261438
as5828,back for good,"molly donovan, ian cramer, peter donovan, julia best warner, maggie carr, chris fafalios, colin whitney, ben edelman, justin francart, cameo sherrell",2021,73.0,min,3.6506147540983607
as5829,baby shark & more kids songs - super simple songs,,2017,48.0,min,3.527114967462039
as5830,absurd accident,"chen xixu, gao ye, cao rui, ren suxi",2017,101.0,min,3.5712742980561556
as5831,aashiqui,"rahul roy, anu aggarwal, avtar gill, tom alter, reema lagoo, homi wadia, mushtaq khan, javed khan, deepak tijori, anang desai, veerendra saxena, sunil rege, deepa mehta",1990,145.0,min,3.5257731958762886
as5832,3rd class,"nam jagadeesh, roopika, divya rao, avinash",2020,125.0,min,3.5108225108225106
as5833,15 killings,"steve bongeorno, maria olsen, jt richardson",2020,97.0,min,3.546583850931677
as5834,werewolf,"kamil polnsiak, nicolas przygoda, sonia mietelica, danuta stenka",2020,88.0,min,3.539
as5835,warmed-over krautrock,"jim tavaré, kate dalton, derek james elstro, adam weber, cara leahy",2021,82.0,min,3.5969162995594712
as5836,vitaminix,,2004,1.0,season,3.551829268292683
as5837,the most fun you can have dying,"matt whelan, rozane mesquida, pana hema-taylor",2021,97.0,min,3.5529661016949152
as5838,the heiress,"candis nergaard, jayne wisener, david schaal, jonny phillips, david wayman",2021,83.0,min,3.467488789237668
as5839,the funeral home,"luis machín, celeste gerez, camila vaccarini, susana varela, hugo arana",2021,86.0,min,3.4875259875259874
as5840,tales of an american hoodrat,"chris beetem, brandon lunzman, amirah laplant, tylan glover",2019,99.0,min,3.5833333333333335
as5841,strictly for the streets vol. 1,"ashima franklin, amanda surviety, julian horton, boujie boss",2021,70.0,min,3.5741525423728815
as5842,sacrilege,"tamaryn payne, emily wyatt, sian abrahams, naomi willow",2021,83.0,min,3.497104247104247
as5843,ruben guthrie,"patrick brammall, harriet dyer, abbey lee",2015,94.0,min,3.6175298804780875
as5844,road to damascus,"frank red, becky killerson, denzel moore, christopher michael carney, ali daniels, carl swanson, jordan curtis, janan terpstra, tiffany cornwell, greg creft, brian gibson, rex isom jr., rudy pavich, keilani lee, christian reinhart, holly peterson, susan chambers, joseph singer",2021,99.0,min,3.6133056133056134
as5845,reunion,"julia ormond, emma draper, cohen holloway, ava keane, gina laverty",2021,95.0,min,3.5150300601202407
as5846,qing luo,"xueyi liu, ziwei wang",2021,1.0,season,3.5081799591002043
as5847,perfect strangers,"sam neill, rachael blake, joel tobeck",2021,99.0,min,3.453125
as5848,pazhagiya naatkal,"meeran, meghana, srinath",2021,120.0,min,3.5287698412698414
as5849,new york,"john abraham, katrina kaif, neil nitin mukesh, irrfan khan, nawazuddin siddiqui, ali quli mirza, rizwan a. alvi, samrat chakrabarti, brian dawson, andrew flihan, obaid kadwani, dustin kerns, ginger kroll, rodger parsons, cody ross pitts, justin stern, aidan wagner, david winning, damon zarro",2009,151.0,min,3.587318087318087
as5850,mala aai vhhaychy,"urmilla kanetkar, stacy bee, samruddhi porey, aiden brakley, vivek raut, shreya porey, suchitra bandekar, atul bhardwaj, sulabha deshpande, akshay deshpande, ravikiran kandalkar, satyajeet rajput",2011,129.0,min,3.4701030927835053
as5851,lake of the woods,"c. thomas howell, duane whitaker, geoffrey lewis",2007,94.0,min,3.5448577680525166
as5852,konga tnt,,2021,73.0,min,3.5076923076923077
as5853,khokababu,"dev, subhashree ganguly, firdaus",2012,158.0,min,3.576767676767677
as5854,jean of the joneses,"taylour paige, gloria reuben, sherri shepherd, erica ash, michelle hurst, shailyn pierre-dixon, coco assad, anna hopkins, françois arnaud, mamoudou athie, demore barnes, cara ricketts",2016,86.0,min,3.497907949790795
as5855,"it's all gone, pete tong","paul kaye, beatriz batarda, kate magowan",2005,88.0,min,3.5550098231827114
as5856,horseland season 1,,2008,1.0,season,3.4837662337662336
as5857,hawk & rev: vampire slayers,"ryan barton-grimley, ari schneider, jana savage, richard gayler, casey graf, jeff lorch",2021,85.0,min,3.492827868852459
as5858,grossology,"krystal meadows, michael cohen, m. christain heywood, paul o'sullivan",2008,1.0,season,3.5183585313174945
as5859,entitled,"blake rice, gabriella piazza, patrick daly, tracy mcmullan, sergio acevedo",2019,1.0,season,3.551556420233463
as5860,douluo continent,"sean xiao, betty wu, gao tai yu, liu mei tong, liu run nan, ding xiao ying, ao zi yi, calvin chen",2021,1.0,season,3.5187891440501042
as5861,detective mclean,"kelli williams, luke perry, jonathan scarfe, dion johnstone",2015,1.0,season,3.451063829787234
as5862,decisions,"kimberly wilkes, de'anthony turner, hitmaker d-aye, brittany lynn, tahj vaughans, herve owens, lethomas lee",2021,1.0,season,3.5828220858895707
as5863,da kink in my hair,"ordena stephens, trey anthony, ngozi paul",2009,2.0,season,3.5970464135021096
